Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Lima,PM2.5 - Principal,2020-05-30 07:00 PM,2020,05,30,19,15.9,59,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-30 08:00 PM,2020,05,30,20,15.5,58,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-30 09:00 PM,2020,05,30,21,16.6,60,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-30 10:00 PM,2020,05,30,22,15.9,59,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-30 11:00 PM,2020,05,30,23,15.9,59,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 12:00 AM,2020,05,31,00,14.0,55,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 01:00 AM,2020,05,31,01,12.8,52,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 02:00 AM,2020,05,31,02,13.2,53,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 03:00 AM,2020,05,31,03,13.1,53,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 04:00 AM,2020,05,31,04,15.6,58,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 05:00 AM,2020,05,31,05,14.9,57,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 06:00 AM,2020,05,31,06,14.5,56,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 07:00 AM,2020,05,31,07,13.0,53,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 08:00 AM,2020,05,31,08,12.1,51,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 09:00 AM,2020,05,31,09,12.5,52,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 10:00 AM,2020,05,31,10,11.2,47,Good,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 11:00 AM,2020,05,31,11,12.5,52,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 12:00 PM,2020,05,31,12,12.7,52,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 01:00 PM,2020,05,31,13,11.4,48,Good,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 02:00 PM,2020,05,31,14,11.7,49,Good,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 03:00 PM,2020,05,31,15,11.8,49,Good,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 04:00 PM,2020,05,31,16,13.4,54,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 05:00 PM,2020,05,31,17,12.8,52,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 06:00 PM,2020,05,31,18,10.4,43,Good,8.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 07:00 PM,2020,05,31,19,10.2,43,Good,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 08:00 PM,2020,05,31,20,10.6,44,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 09:00 PM,2020,05,31,21,11.3,47,Good,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 10:00 PM,2020,05,31,22,11.6,48,Good,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-05-31 11:00 PM,2020,05,31,23,10.8,45,Good,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 12:00 AM,2020,06,01,00,10.4,43,Good,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 01:00 AM,2020,06,01,01,9.7,40,Good,9.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 02:00 AM,2020,06,01,02,12.3,51,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 03:00 AM,2020,06,01,03,12.6,52,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 04:00 AM,2020,06,01,04,12.3,51,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 05:00 AM,2020,06,01,05,14.1,55,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 06:00 AM,2020,06,01,06,15.4,58,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 07:00 AM,2020,06,01,07,14.2,55,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 08:00 AM,2020,06,01,08,13.6,54,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 09:00 AM,2020,06,01,09,16.3,60,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 10:00 AM,2020,06,01,10,18.6,65,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 11:00 AM,2020,06,01,11,20.8,69,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 12:00 PM,2020,06,01,12,19.9,67,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 01:00 PM,2020,06,01,13,18.9,65,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 02:00 PM,2020,06,01,14,17.5,62,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 03:00 PM,2020,06,01,15,14.8,57,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 04:00 PM,2020,06,01,16,12.3,51,Moderate,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 05:00 PM,2020,06,01,17,14.6,56,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 06:00 PM,2020,06,01,18,17.8,63,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 07:00 PM,2020,06,01,19,17.9,63,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 08:00 PM,2020,06,01,20,17.9,63,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 09:00 PM,2020,06,01,21,21.4,71,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 10:00 PM,2020,06,01,22,25.2,79,Moderate,29.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-01 11:00 PM,2020,06,01,23,24.6,77,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 12:00 AM,2020,06,02,00,25.3,79,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 01:00 AM,2020,06,02,01,27.1,83,Moderate,29.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 02:00 AM,2020,06,02,02,29.5,88,Moderate,32.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 03:00 AM,2020,06,02,03,29.2,87,Moderate,29.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 04:00 AM,2020,06,02,04,34.6,98,Moderate,40.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 05:00 AM,2020,06,02,05,41.3,115,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 06:00 AM,2020,06,02,06,50.1,137,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 07:00 AM,2020,06,02,07,60.5,154,Unhealthy,71.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 08:00 AM,2020,06,02,08,54.2,147,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 09:00 AM,2020,06,02,09,51.1,139,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 10:00 AM,2020,06,02,10,42.0,117,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 11:00 AM,2020,06,02,11,34.0,97,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 12:00 PM,2020,06,02,12,28.0,84,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 01:00 PM,2020,06,02,13,22.5,73,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 02:00 PM,2020,06,02,14,23.2,74,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 03:00 PM,2020,06,02,15,21.6,71,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 04:00 PM,2020,06,02,16,21.3,70,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 05:00 PM,2020,06,02,17,20.6,69,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 06:00 PM,2020,06,02,18,16.3,60,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 07:00 PM,2020,06,02,19,16.1,59,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 08:00 PM,2020,06,02,20,16.0,59,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 09:00 PM,2020,06,02,21,15.0,57,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 10:00 PM,2020,06,02,22,15.5,58,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-02 11:00 PM,2020,06,02,23,17.2,62,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 12:00 AM,2020,06,03,00,14.6,56,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 01:00 AM,2020,06,03,01,15.3,58,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 02:00 AM,2020,06,03,02,13.9,55,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 03:00 AM,2020,06,03,03,12.4,52,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 04:00 AM,2020,06,03,04,15.9,59,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 05:00 AM,2020,06,03,05,15.9,59,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 06:00 AM,2020,06,03,06,15.0,57,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 07:00 AM,2020,06,03,07,17.2,62,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 08:00 AM,2020,06,03,08,15.3,58,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 09:00 AM,2020,06,03,09,12.6,52,Moderate,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 10:00 AM,2020,06,03,10,12.8,52,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 11:00 AM,2020,06,03,11,13.9,55,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 12:00 PM,2020,06,03,12,12.9,53,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 01:00 PM,2020,06,03,13,15.4,58,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 02:00 PM,2020,06,03,14,16.2,60,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 03:00 PM,2020,06,03,15,20.1,68,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 04:00 PM,2020,06,03,16,19.5,67,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 05:00 PM,2020,06,03,17,17.7,63,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 06:00 PM,2020,06,03,18,15.3,58,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 07:00 PM,2020,06,03,19,12.6,52,Moderate,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 08:00 PM,2020,06,03,20,12.3,51,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 09:00 PM,2020,06,03,21,15.1,57,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 10:00 PM,2020,06,03,22,13.0,53,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-03 11:00 PM,2020,06,03,23,14.0,55,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 12:00 AM,2020,06,04,00,12.5,52,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 01:00 AM,2020,06,04,01,9.2,38,Good,6.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 02:00 AM,2020,06,04,02,7.1,30,Good,5.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 03:00 AM,2020,06,04,03,7.0,29,Good,7.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 04:00 AM,2020,06,04,04,8.5,35,Good,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 05:00 AM,2020,06,04,05,9.7,40,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 06:00 AM,2020,06,04,06,11.3,47,Good,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 07:00 AM,2020,06,04,07,16.1,59,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 08:00 AM,2020,06,04,08,19.5,67,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 09:00 AM,2020,06,04,09,17.7,63,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 10:00 AM,2020,06,04,10,14.3,56,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 11:00 AM,2020,06,04,11,14.6,56,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 12:00 PM,2020,06,04,12,12.8,52,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 01:00 PM,2020,06,04,13,9.4,39,Good,6.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 02:00 PM,2020,06,04,14,7.2,30,Good,5.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 03:00 PM,2020,06,04,15,7.1,30,Good,7.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 04:00 PM,2020,06,04,16,8.5,35,Good,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 05:00 PM,2020,06,04,17,9.7,40,Good,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 06:00 PM,2020,06,04,18,11.3,47,Good,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 07:00 PM,2020,06,04,19,16.1,59,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 08:00 PM,2020,06,04,20,19.5,67,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 09:00 PM,2020,06,04,21,17.7,63,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 10:00 PM,2020,06,04,22,14.3,56,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-04 11:00 PM,2020,06,04,23,14.1,55,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 12:00 AM,2020,06,05,00,13.0,53,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 01:00 AM,2020,06,05,01,15.0,57,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 02:00 AM,2020,06,05,02,17.0,61,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 03:00 AM,2020,06,05,03,19.5,67,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 04:00 AM,2020,06,05,04,25.2,79,Moderate,31.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 05:00 AM,2020,06,05,05,28.1,85,Moderate,31.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 06:00 AM,2020,06,05,06,30.0,89,Moderate,32.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 07:00 AM,2020,06,05,07,31.5,92,Moderate,33.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 08:00 AM,2020,06,05,08,41.2,115,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 09:00 AM,2020,06,05,09,49.1,134,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 10:00 AM,2020,06,05,10,52.5,143,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 11:00 AM,2020,06,05,11,48.2,132,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 12:00 PM,2020,06,05,12,43.1,120,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 01:00 PM,2020,06,05,13,40.0,112,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 02:00 PM,2020,06,05,14,38.5,108,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 03:00 PM,2020,06,05,15,32.7,94,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 04:00 PM,2020,06,05,16,34.3,98,Moderate,36.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 05:00 PM,2020,06,05,17,32.6,94,Moderate,31.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 06:00 PM,2020,06,05,18,33.8,97,Moderate,35.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 07:00 PM,2020,06,05,19,37.4,106,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 08:00 PM,2020,06,05,20,40.7,114,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 09:00 PM,2020,06,05,21,39.8,112,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 10:00 PM,2020,06,05,22,45.0,124,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-05 11:00 PM,2020,06,05,23,46.4,128,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 12:00 AM,2020,06,06,00,46.7,129,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 01:00 AM,2020,06,06,01,45.4,125,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 02:00 AM,2020,06,06,02,45.7,126,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 03:00 AM,2020,06,06,03,44.1,122,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 04:00 AM,2020,06,06,04,45.3,125,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 05:00 AM,2020,06,06,05,44.8,124,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 06:00 AM,2020,06,06,06,44.9,124,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 07:00 AM,2020,06,06,07,45.2,125,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 08:00 AM,2020,06,06,08,44.2,122,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 09:00 AM,2020,06,06,09,46.1,127,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 10:00 AM,2020,06,06,10,54.1,147,Unhealthy for Sensitive Groups,66.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 11:00 AM,2020,06,06,11,59.8,153,Unhealthy,68.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 12:00 PM,2020,06,06,12,59.1,153,Unhealthy,58.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 01:00 PM,2020,06,06,13,54.7,148,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 02:00 PM,2020,06,06,14,45.7,126,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 03:00 PM,2020,06,06,15,32.5,94,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 04:00 PM,2020,06,06,16,24.2,76,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 05:00 PM,2020,06,06,17,20.6,69,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 06:00 PM,2020,06,06,18,15.8,59,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 07:00 PM,2020,06,06,19,16.9,61,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 08:00 PM,2020,06,06,20,15.9,59,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 09:00 PM,2020,06,06,21,14.9,57,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 10:00 PM,2020,06,06,22,15.9,59,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-06 11:00 PM,2020,06,06,23,15.9,59,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 12:00 AM,2020,06,07,00,17.9,63,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 01:00 AM,2020,06,07,01,13.9,55,Moderate,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 02:00 AM,2020,06,07,02,14.4,56,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 03:00 AM,2020,06,07,03,16.7,61,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 04:00 AM,2020,06,07,04,17.3,62,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 05:00 AM,2020,06,07,05,21.1,70,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 06:00 AM,2020,06,07,06,21.5,71,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 07:00 AM,2020,06,07,07,20.7,69,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 08:00 AM,2020,06,07,08,21.3,70,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 09:00 AM,2020,06,07,09,23.7,75,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 10:00 AM,2020,06,07,10,24.8,78,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 11:00 AM,2020,06,07,11,24.4,77,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 12:00 PM,2020,06,07,12,26.2,81,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 01:00 PM,2020,06,07,13,20.9,70,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 02:00 PM,2020,06,07,14,19.1,66,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 03:00 PM,2020,06,07,15,19.5,67,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 04:00 PM,2020,06,07,16,17.4,62,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 05:00 PM,2020,06,07,17,15.5,58,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 06:00 PM,2020,06,07,18,16.7,61,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 07:00 PM,2020,06,07,19,14.3,56,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 08:00 PM,2020,06,07,20,12.6,52,Moderate,11.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 09:00 PM,2020,06,07,21,11.3,47,Good,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 10:00 PM,2020,06,07,22,10.6,44,Good,10.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-06-07 11:00 PM,2020,06,07,23,8.8,37,Good,7.0,UG/M3,1 Hr,Valid
