Site,Parameter,Date..LT.,Year,Month,Day,Hour,NowCast.Conc.,AQI,AQI.Category,Raw.Conc.,Conc..Unit,Duration,QC.Name
Lima,PM2.5 - Principal,2019-03-09 04:00 PM,2019,3,9,16,15.6,58,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-09 05:00 PM,2019,3,9,17,18.7,65,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-09 06:00 PM,2019,3,9,18,20.6,69,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-09 07:00 PM,2019,3,9,19,21.7,71,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-09 08:00 PM,2019,3,9,20,20.9,70,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-09 09:00 PM,2019,3,9,21,21.4,71,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-09 10:00 PM,2019,3,9,22,23,74,Moderate,25,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-09 11:00 PM,2019,3,9,23,20.7,69,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 12:00 AM,2019,3,10,0,21.3,70,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 01:00 AM,2019,3,10,1,21.6,71,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 03:00 AM,2019,3,10,3,20,68,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 03:00 AM,2019,3,10,3,14.9,57,Moderate,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 04:00 AM,2019,3,10,4,17.4,62,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 05:00 AM,2019,3,10,5,21.2,70,Moderate,25,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 06:00 AM,2019,3,10,6,20.1,68,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 07:00 AM,2019,3,10,7,19.5,67,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 08:00 AM,2019,3,10,8,18.7,65,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 09:00 AM,2019,3,10,9,19.3,66,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 10:00 AM,2019,3,10,10,19.1,66,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 11:00 AM,2019,3,10,11,15,57,Moderate,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 12:00 PM,2019,3,10,12,10.5,44,Good,6,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 01:00 PM,2019,3,10,13,10.7,45,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 02:00 PM,2019,3,10,14,12.3,51,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 03:00 PM,2019,3,10,15,15.6,58,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 04:00 PM,2019,3,10,16,17.3,62,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 05:00 PM,2019,3,10,17,16.1,59,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 06:00 PM,2019,3,10,18,18.5,64,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 07:00 PM,2019,3,10,19,19.7,67,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 08:00 PM,2019,3,10,20,22.8,74,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 09:00 PM,2019,3,10,21,23.9,76,Moderate,25,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 10:00 PM,2019,3,10,22,24.4,77,Moderate,25,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-10 11:00 PM,2019,3,10,23,26.7,82,Moderate,29,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-11 12:00 AM,2019,3,11,0,24.8,78,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-11 01:00 AM,2019,3,11,1,22.9,74,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-14 01:00 PM,2019,3,14,13,-999,-999,N/A,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-14 02:00 PM,2019,3,14,14,10.4,43,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-14 03:00 PM,2019,3,14,15,10.6,44,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-14 04:00 PM,2019,3,14,16,21.6,71,Moderate,31,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-14 05:00 PM,2019,3,14,17,20.2,68,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-14 06:00 PM,2019,3,14,18,19.6,67,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-14 07:00 PM,2019,3,14,19,17.7,63,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-14 08:00 PM,2019,3,14,20,19.4,66,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-14 09:00 PM,2019,3,14,21,23.2,74,Moderate,27,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-14 10:00 PM,2019,3,14,22,24.6,77,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-14 11:00 PM,2019,3,14,23,20.8,69,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 12:00 AM,2019,3,15,0,20.4,68,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 01:00 AM,2019,3,15,1,17.2,62,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 02:00 AM,2019,3,15,2,17.1,62,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 03:00 AM,2019,3,15,3,15,57,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 04:00 AM,2019,3,15,4,13,53,Moderate,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 05:00 AM,2019,3,15,5,13.5,54,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 06:00 AM,2019,3,15,6,20.7,69,Moderate,28,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 07:00 AM,2019,3,15,7,20.8,69,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 08:00 AM,2019,3,15,8,22.9,74,Moderate,25,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 09:00 AM,2019,3,15,9,25.9,80,Moderate,29,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 10:00 AM,2019,3,15,10,29.9,88,Moderate,34,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 11:00 AM,2019,3,15,11,26.4,81,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 12:00 PM,2019,3,15,12,24.7,77,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 01:00 PM,2019,3,15,13,23.8,76,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 02:00 PM,2019,3,15,14,21.9,72,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 03:00 PM,2019,3,15,15,17.4,62,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 04:00 PM,2019,3,15,16,13.2,53,Moderate,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 05:00 PM,2019,3,15,17,15.1,57,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 06:00 PM,2019,3,15,18,19,66,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 07:00 PM,2019,3,15,19,25.5,79,Moderate,32,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 08:00 PM,2019,3,15,20,27.7,84,Moderate,30,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 09:00 PM,2019,3,15,21,29.8,88,Moderate,32,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 10:00 PM,2019,3,15,22,30.4,89,Moderate,31,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-15 11:00 PM,2019,3,15,23,31.7,92,Moderate,33,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 12:00 AM,2019,3,16,0,30.8,90,Moderate,30,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 01:00 AM,2019,3,16,1,26.9,82,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 02:00 AM,2019,3,16,2,22.4,73,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 03:00 AM,2019,3,16,3,20.7,69,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 04:00 AM,2019,3,16,4,20.9,70,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 05:00 AM,2019,3,16,5,19,66,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 06:00 AM,2019,3,16,6,17.4,62,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 07:00 AM,2019,3,16,7,17.2,62,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 08:00 AM,2019,3,16,8,19.1,66,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 09:00 AM,2019,3,16,9,19.5,67,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 10:00 AM,2019,3,16,10,26.2,81,Moderate,33,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 11:00 AM,2019,3,16,11,31.1,91,Moderate,36,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 12:00 PM,2019,3,16,12,31.5,92,Moderate,32,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 01:00 PM,2019,3,16,13,27.7,84,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 02:00 PM,2019,3,16,14,20.3,68,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 03:00 PM,2019,3,16,15,17.6,63,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 04:00 PM,2019,3,16,16,12.8,52,Moderate,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 05:00 PM,2019,3,16,17,15.9,59,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 06:00 PM,2019,3,16,18,17.4,62,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 07:00 PM,2019,3,16,19,19.7,67,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 08:00 PM,2019,3,16,20,24.8,78,Moderate,30,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 09:00 PM,2019,3,16,21,24.9,78,Moderate,25,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 10:00 PM,2019,3,16,22,24.4,77,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-16 11:00 PM,2019,3,16,23,27.7,84,Moderate,31,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 12:00 AM,2019,3,17,0,28.3,85,Moderate,29,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 01:00 AM,2019,3,17,1,25.1,78,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 02:00 AM,2019,3,17,2,22.5,73,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 03:00 AM,2019,3,17,3,20.2,68,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 04:00 AM,2019,3,17,4,20.5,69,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 05:00 AM,2019,3,17,5,20.7,69,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 06:00 AM,2019,3,17,6,16.7,61,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 07:00 AM,2019,3,17,7,13.3,54,Moderate,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 08:00 AM,2019,3,17,8,14.6,56,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 09:00 AM,2019,3,17,9,15.3,58,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 10:00 AM,2019,3,17,10,18.6,65,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 11:00 AM,2019,3,17,11,17.8,63,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 12:00 PM,2019,3,17,12,16.9,61,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 01:00 PM,2019,3,17,13,19.9,67,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 02:00 PM,2019,3,17,14,17.4,62,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 03:00 PM,2019,3,17,15,15.2,58,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 04:00 PM,2019,3,17,16,14.1,55,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 05:00 PM,2019,3,17,17,16,59,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 06:00 PM,2019,3,17,18,15,57,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 07:00 PM,2019,3,17,19,17.2,62,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 08:00 PM,2019,3,17,20,17.1,62,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 09:00 PM,2019,3,17,21,23.6,75,Moderate,30,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 10:00 PM,2019,3,17,22,24.8,78,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-17 11:00 PM,2019,3,17,23,23.9,76,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 12:00 AM,2019,3,18,0,19.9,67,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 01:00 AM,2019,3,18,1,17.4,62,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 02:00 AM,2019,3,18,2,14.7,56,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 03:00 AM,2019,3,18,3,14.3,56,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 04:00 AM,2019,3,18,4,24.1,76,Moderate,34,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 05:00 AM,2019,3,18,5,17.5,62,Moderate,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 06:00 AM,2019,3,18,6,16.2,60,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 07:00 AM,2019,3,18,7,15.6,58,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 08:00 AM,2019,3,18,8,16.8,61,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 09:00 AM,2019,3,18,9,18.4,64,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 10:00 AM,2019,3,18,10,19.7,67,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 11:00 AM,2019,3,18,11,22.3,72,Moderate,25,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 12:00 PM,2019,3,18,12,24.6,77,Moderate,27,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 01:00 PM,2019,3,18,13,23.8,76,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 02:00 PM,2019,3,18,14,21.4,71,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 03:00 PM,2019,3,18,15,19.2,66,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 04:00 PM,2019,3,18,16,17.6,63,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 05:00 PM,2019,3,18,17,20.2,68,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 06:00 PM,2019,3,18,18,23.2,74,Moderate,27,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 07:00 PM,2019,3,18,19,25.8,80,Moderate,29,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 08:00 PM,2019,3,18,20,27.2,83,Moderate,29,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 09:00 PM,2019,3,18,21,26.6,81,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 10:00 PM,2019,3,18,22,26.3,81,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-18 11:00 PM,2019,3,18,23,26.6,81,Moderate,27,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 12:00 AM,2019,3,19,0,22.3,72,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 01:00 AM,2019,3,19,1,17.9,63,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 02:00 AM,2019,3,19,2,17.4,62,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 03:00 AM,2019,3,19,3,15.7,59,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 04:00 AM,2019,3,19,4,17.8,63,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 05:00 AM,2019,3,19,5,15.9,59,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 06:00 AM,2019,3,19,6,15.9,59,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 07:00 AM,2019,3,19,7,14.9,57,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 08:00 AM,2019,3,19,8,18.3,64,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 09:00 AM,2019,3,19,9,24.2,76,Moderate,30,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 10:00 AM,2019,3,19,10,31.6,92,Moderate,39,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 11:00 AM,2019,3,19,11,29.3,87,Moderate,27,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 12:00 PM,2019,3,19,12,26.6,81,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 01:00 PM,2019,3,19,13,22.3,72,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 02:00 PM,2019,3,19,14,22.6,73,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 03:00 PM,2019,3,19,15,19.8,67,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 04:00 PM,2019,3,19,16,15.9,59,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 05:00 PM,2019,3,19,17,17.9,63,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 06:00 PM,2019,3,19,18,19.9,67,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 07:00 PM,2019,3,19,19,23.4,75,Moderate,27,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 08:00 PM,2019,3,19,20,24.7,77,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 09:00 PM,2019,3,19,21,26.3,81,Moderate,28,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 10:00 PM,2019,3,19,22,29.1,87,Moderate,32,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-19 11:00 PM,2019,3,19,23,28,84,Moderate,27,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 12:00 AM,2019,3,20,0,24.5,77,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 01:00 AM,2019,3,20,1,22.2,72,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 02:00 AM,2019,3,20,2,22.1,72,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 03:00 AM,2019,3,20,3,18.5,64,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 04:00 AM,2019,3,20,4,15.2,58,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 05:00 AM,2019,3,20,5,12.6,52,Moderate,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 06:00 AM,2019,3,20,6,12.8,52,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 07:00 AM,2019,3,20,7,14.9,57,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 08:00 AM,2019,3,20,8,15.9,59,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 09:00 AM,2019,3,20,9,17.9,63,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 10:00 AM,2019,3,20,10,20.9,70,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 11:00 AM,2019,3,20,11,22.9,74,Moderate,25,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 12:00 PM,2019,3,20,12,26.4,81,Moderate,30,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 01:00 PM,2019,3,20,13,27.2,83,Moderate,28,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 02:00 PM,2019,3,20,14,21.6,71,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 03:00 PM,2019,3,20,15,20.8,69,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 04:00 PM,2019,3,20,16,16.9,61,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 05:00 PM,2019,3,20,17,20.4,68,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 06:00 PM,2019,3,20,18,19.7,67,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 07:00 PM,2019,3,20,19,24.8,78,Moderate,30,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 08:00 PM,2019,3,20,20,29.4,87,Moderate,34,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 09:00 PM,2019,3,20,21,30.7,90,Moderate,32,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 10:00 PM,2019,3,20,22,28.3,85,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-20 11:00 PM,2019,3,20,23,27.6,84,Moderate,27,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 12:00 AM,2019,3,21,0,23.8,76,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 01:00 AM,2019,3,21,1,21.4,71,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 02:00 AM,2019,3,21,2,17.7,63,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 03:00 AM,2019,3,21,3,15.8,59,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 04:00 AM,2019,3,21,4,12.9,53,Moderate,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 05:00 AM,2019,3,21,5,12.4,52,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 06:00 AM,2019,3,21,6,14.7,56,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 07:00 AM,2019,3,21,7,15.8,59,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 08:00 AM,2019,3,21,8,16.4,60,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 09:00 AM,2019,3,21,9,19.7,67,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 10:00 AM,2019,3,21,10,21.8,71,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 11:00 AM,2019,3,21,11,23.9,76,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 12:00 PM,2019,3,21,12,24.4,77,Moderate,25,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 01:00 PM,2019,3,21,13,21.2,70,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 02:00 PM,2019,3,21,14,22.6,73,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 03:00 PM,2019,3,21,15,26.3,81,Moderate,30,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 04:00 PM,2019,3,21,16,24.6,77,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 05:00 PM,2019,3,21,17,24.7,77,Moderate,25,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2019-03-21 06:00 PM,2019,3,21,18,23.5,75,Moderate,22,UG/M3,1 Hr,Valid
